id_trial,Period,Rain,AccPrecip,Radn,MaxT,MinT,ThermalTime,AccTT,FracGrowthRate,NutrientStress,TempStress,WaterStress,Start_DOY,Length,End_DOY
34,1,2.0125806639271397,62.39000058174133,21.922873681591405,14.378709654654227,1.0896774199340613,1.4872891604882976,46.10596397513723,0.06227419414827901,1,0.06227419414827901,1,115,30,145
34,2,1.8920000076293946,9.460000038146973,23.51512794494629,28.006000137329103,11.79399995803833,9.939778594717978,49.69889297358989,0.8825000047683716,1,0.8825000047683716,1,146,4,150
34,3,1.711136365478689,75.29000008106232,21.131957140835848,27.854090907356955,15.463409066200256,7.865754572742651,346.0932012006767,0.9054204534400593,1,0.9054204534400593,1,151,43,194
34,4,1.9491666158040364,23.389999389648438,21.056375741958618,30.40583340326945,17.417500178019207,9.995165984570015,119.94199181484018,0.95949999888738,1,0.95949999888738,0.9411665259571473,195,11,206
34,5,2.9707692769857554,38.62000060081482,18.09066390991211,28.458461321317234,16.219999973590557,10.587839656598705,137.64191553578314,0.9710000001467192,1,0.9710000001467192,0.8124504881732062,207,12,219
34,6,4.625999937057495,115.64999842643738,17.100283241271974,26.186800003051758,14.471199932098388,10.271320894735412,256.7830223683853,0.8992200002670289,1,0.8992200002670289,0.8208474341527174,220,24,244
34,7,1.3431579094184074,25.520000278949738,15.408788379869963,26.163683941489772,12.993684216549521,10.134965395043084,192.56434250581862,0.8232368368851511,1,0.8232368368851511,0.7524134087945819,245,18,263
34,8,2.155000023982104,73.27000081539154,9.897594213485718,11.606764735544429,1.1064706111655516,5.339900276854711,181.5566094130602,0.0721323574290556,0.9855831109815691,0.0721323574290556,0.9935838511012857,264,33,297
34,9,0.686666640970442,6.179999768733978,7.453354411655002,2.6944444444444446,-5.921111120118035,5,45,0,0.9970921966611482,0,0.9999999999999999,298,8,306
34,10,0,0,7.738733397589789,7.035555548138088,-3.991111093097263,5.009826233043273,45.08843609738946,0,1,0,0.9999999999999999,307,8,315
34,11,0.03266666730244955,0.9800000190734864,6.045394563674927,2.2679999351501463,-9.239000062147776,0.010400499991675213,0.31201499975025637,0,1,0,1,316,29,345
35,1,1.7541935405423563,54.37999975681305,20.880403703258885,13.045161401071857,-0.6606451485666537,1.1215761231065637,34.768859816303475,0.021580649191333404,1,0.021580649191333404,1,110,30,140
35,2,0,0,26.49878226386176,23.953333324856228,6.266666703754002,6.394256000705063,57.548304006345575,0.5406666689448887,1,0.5406666689448887,1,141,8,149
35,3,3.8668291801359596,158.53999638557434,20.58610953354254,28.04463405143924,14.687317162025266,8.145266807976089,333.95593912701963,0.9032317097594098,1,0.9032317097594098,1,150,40,190
35,4,4.0018181367353955,44.019999504089355,19.124770684675738,29.653636238791726,17.674545721574262,10.615071805849798,116.76578986434778,1,1,1,0.9999999999999999,191,10,201
35,5,1.783999999364217,26.759999990463257,18.905960909525554,26.706000010172527,14.419333330790202,9.270984042580006,139.0647606387001,0.8888666661580403,1,0.8888666661580403,1,202,14,216
35,6,2.707307668832632,70.38999938964844,17.500297894844643,26.38461545797495,13.693461491511417,9.955039676399206,258.83103158637937,0.8805192342171303,1,0.8805192342171303,0.9602961534513438,217,25,242
35,7,1.4752940710853129,25.079999208450317,15.377153228310977,28.081764333388385,13.37000010995304,10.995943057354408,186.93103197502495,0.8824117632473216,1,0.8824117632473216,0.9149728079739391,243,16,259
35,8,2.0296666741371157,60.890000224113464,10.444677925109863,15.07633326848348,3.070666697869698,5.837936908502334,175.13810725507,0.14511666536331178,0.983357515585181,0.14511666536331178,0.9842657144280184,260,29,289
35,9,0.5033333566453722,4.53000020980835,5.392102585898505,2.3266666498449116,-3.518888897365994,5,45,0,0.9970802645595142,0,0.9999999999999999,290,8,298
35,10,0.5477777587042915,4.929999828338623,6.439034912321302,3.0233333110809326,-5.448888964123196,5,45,0,1,0,1,299,8,307
35,11,0.08133333524068197,2.440000057220459,5.594481579462687,2.0593333564698697,-7.710666620731353,0.05217507997483014,1.5652523992449041,0,1,0,1,308,29,337
36,1,2.058709696415932,63.82000058889389,18.865376549382365,10.782580675617341,-1.2135484159713792,0.7700269248171883,23.870834669332837,0.013919354350336137,1,0.013919354350336137,1,107,30,137
36,2,0.4891666571299235,5.869999885559082,26.106717268625896,20.703333218892414,3.4158333986997604,4.508582459307276,54.10298951168731,0.3456250021855036,1,0.3456250021855036,1,138,11,149
36,3,5.192173908586088,238.83999979496002,20.32960373422374,26.45021737140158,13.789130532223245,7.260651178811578,333.9899542253326,0.8621413059856581,1,0.8621413059856581,1,150,45,195
36,4,0.8224999904632568,9.869999885559082,20.094832340876263,27.907500108083088,16.553333282470703,9.746271124764986,116.95525349717983,0.918708336353302,1,0.918708336353302,1,196,11,207
36,5,4.045333321889242,60.67999982833862,19.674514134724934,26.53933308919271,13.926000150044759,9.323915867609871,139.8587380141481,0.8868666617075602,1,0.8868666617075602,1,208,14,222
36,6,4.041111036583229,109.10999798774719,16.311568825333207,25.902222174185294,13.065925933696606,9.52714981212977,257.2330449275038,0.8567036973105536,1,0.8567036973105536,1,223,26,249
36,7,1.100769226367657,28.619999885559082,12.960242729920608,20.004230756026047,6.945384665177419,7.195614712844187,187.08598253394888,0.41119230802242573,1,0.41119230802242573,0.9999999999999999,250,25,275
36,8,0.6808333165115781,24.50999939441681,7.074648943212297,5.092222220988737,-3.4986111145052643,5.010964315895571,180.39471537224054,0.003819443119896782,0.9858372282522453,0.003819443119896782,0.9999999999999999,276,35,311
36,9,0.5088888804117838,4.579999923706055,5.881126933627659,-0.7566666752099991,-10.14444457160102,5,45,0,0.9970163531850017,0,1,312,8,320
36,10,0,0,4.600463284386529,2.1377777920828924,-5.5199998882081776,5,45,0,1,0,1,321,8,329
36,11,0.34900000095367434,10.47000002861023,3.8146988968054454,-1.974333320558071,-12.01866676012675,0,0,0,1,0,1,330,29,359
37,1,2.75870967295862,85.51999986171722,19.601843249413275,17.39645158090899,5.110322579260795,2.7469917362790195,85.15674382464961,0.16511290323349737,1,0.16511290323349737,1,115,30,145
37,2,3.654545399275693,40.19999939203262,21.296596960587934,21.253636273470793,8.780000166459518,5.262424509383602,57.88666960321963,0.5016818219965155,1,0.5016818219965155,1,146,10,156
37,3,2.20512191842242,90.40999865531921,21.81538114315126,26.31951220442609,13.85878053525599,7.984880394790164,327.3800961863967,0.8867195106134182,1,0.8867195106134182,1,157,40,197
37,4,1.031666673719883,12.380000084638596,21.4259090423584,28.170000076293945,15.516666650772095,10.331329509641927,123.97595411570313,0.9726249933242798,1,0.9726249933242798,1,198,11,209
37,5,2.4823076725006104,32.269999742507935,19.412946187532864,27.13153839111328,14.583846018864557,10.464804436670718,136.04245767671935,0.9955769282120924,1,0.9955769282120924,0.9594912282873168,210,12,222
37,6,0.41478261740311334,9.540000200271606,18.59673259569251,29.50086966804836,15.382173973581065,11.664929858262123,268.29338674002884,0.9345217383426169,1,0.9345217383426169,0.4544097739505776,223,22,245
37,7,1.6045454632152212,35.30000019073486,14.956040750850331,23.25681816447865,8.975909081372349,8.104952355659009,178.30895182449817,0.5667045430703597,1,0.5667045430703597,0.5920971313388304,246,21,267
37,8,0.31461538259799665,8.179999947547913,12.02908602127662,19.198076945084793,3.426153819721479,6.727168426923379,174.90637910000785,0.28680355334028734,0.9841521609236555,0.28894231018538663,0.7685340174009335,268,25,293
37,9,0.7799999978807237,7.019999980926514,6.719412883122763,10.5088888141844,-0.3933333026038276,5.442767039944066,48.98490335949659,0.07544444666968453,0.9972248022631813,0.07544444666968453,0.9336670682557537,294,8,302
37,10,1.0733333163791232,9.65999984741211,4.527392930454678,-2.2577777670489416,-8.423333366711935,5,45,0,1,0,1,303,8,311
37,11,0.5753333250681559,17.259999752044678,5.860665917396545,2.5,-6.969666701555252,0.03491895593613387,1.047568678084016,0,1,0,1,312,29,341
38,1,2.75870967295862,85.51999986171722,19.601843249413275,17.39645158090899,5.110322579260795,2.7469917362790195,85.15674382464961,0.16511290323349737,1,0.16511290323349737,1,115,30,145
38,2,3.654545399275693,40.19999939203262,21.296596960587934,21.253636273470793,8.780000166459518,5.262424509383602,57.88666960321963,0.5016818219965155,1,0.5016818219965155,1,146,10,156
38,3,2.207391277603481,101.53999876976013,21.666838459346607,26.517391329226285,14.107608732969865,7.320694219790278,336.7519341103528,0.8962717377621194,1,0.8962717377621194,1,157,45,202
38,4,0.9384615214971396,12.199999779462814,21.92679317180927,27.970769295325645,14.388461553133451,9.41084400382898,122.34097204977675,0.9806153810941256,1,0.9806153810941256,0.9947491106105649,203,12,215
38,5,1.7766666611035664,21.319999933242798,18.66829498608907,27.888333320617676,15.729999780654907,11.130963034126907,133.57155640952288,0.9994166692097982,1,0.9994166692097982,0.8328745461180213,216,11,227
38,6,0.39750000834465027,9.540000200271606,18.238595406214397,29.40041669209798,14.341666758060455,11.135905243547757,267.26172584514615,0.9088333318630855,1,0.9088333318630855,0.34355969021275434,228,23,251
38,7,1.2746428634439197,35.69000017642975,13.673228689602443,19.43285710471017,5.064999964620386,6.624203931389642,185.47771007890998,0.32174999628748213,1,0.32174999628748213,0.7642438970149298,252,27,279
38,8,0.611111111111111,16.5,8.28321397304535,14.450370405559188,1.935925923563816,6.348698578033773,171.41486160691184,0.23451852420413938,0.9941258902904788,0.23451852420413938,0.7488917792419206,280,26,306
38,NA,0.6796551572865454,19.709999561309814,6.090969735178454,1.8524137992283394,-7.832413819329492,0.03612305786496607,1.047568678084016,0,1,0,1,307,28,335
39,1,4.176451625362519,129.4700003862381,18.992525808272823,18.386451659664033,4.371935448098567,3.134918365782896,97.18246933926977,0.18996774073570008,1,0.18996774073570008,1,110,30,140
39,2,0.9711111121707492,8.740000009536743,23.156655947367348,23.441111034817165,7.715555561913384,6.042499547588825,54.38249592829943,0.5578333298365276,1,0.5578333298365276,1,141,8,149
39,3,3.4175000054140887,164.04000025987625,20.370625118414562,25.610416809717815,13.04895830154419,7.032991535587569,337.58359370820335,0.8213750024636587,1,0.8213750024636587,1,150,47,197
39,4,0,0,22.109648545583088,28.147500038146973,14.84499994913737,9.66549354398296,115.98592252779551,0.9935833374659221,1,0.9935833374659221,1,198,11,209
39,5,1.5715384850135214,20.43000030517578,19.09034120119535,28.119999665480393,15.266153922447792,10.950289291368188,142.35376078778643,0.9999230751624474,1,0.9999230751624474,0.9568778508108873,210,12,222
39,6,0.2618181813846935,5.759999990463257,18.59194213693792,30.52909062125466,15.103636286475442,11.75335640384436,258.57384088457593,0.9423181761394848,1,0.9423181761394848,0.43765637578826344,223,21,244
39,7,2.2352381206694103,46.94000053405762,13.363092649550666,24.139999843779066,9.769999980926514,8.543396932395725,179.41133558031024,0.6371666624432518,1,0.6371666624432518,0.5920900492091185,245,20,265
39,8,0.8348148310625993,22.540000438690186,11.376620522251836,18.762963012412744,2.862962931394577,6.533974804887893,176.41731973197312,0.2411826397789437,0.9847811433186516,0.24344444672266644,0.9210475054617426,266,26,292
39,9,0.6733333269755045,6.059999942779541,6.86594131257799,13.051111115349663,0.8233332965109084,5.520804856780834,49.687243711027506,0.1000555568271213,0.9961274411541821,0.1000555568271213,0.9999999999999999,293,8,301
39,10,0.998888889948527,8.990000009536743,3.9919400215148926,-1.2155554725064173,-7.50111100408766,5,45,0,1,0,1,302,8,310
39,11,0.09866666793823242,2.9600000381469727,4.997879723707835,1.0153333266576132,-8.137000026305516,0.001575709799925488,0.04727129399776464,0,1,0,1,311,29,340
40,1,2.0874193060782646,64.70999848842621,20.35408241518082,17.021290517622425,2.1006451734612064,2.5513954049878245,79.09325755462255,0.14588710545532166,1,0.14588710545532166,1,110,30,140
40,2,6.831428630011422,95.64000082015991,16.531856877463206,18.372142791748047,8.555000032697405,3.9323647037133576,55.053105851987006,0.3586071423121861,1,0.3586071423121861,1,141,13,154
40,3,2.482199983596802,124.10999917984009,22.173669710159302,25.070799980163574,12.418000030517579,6.787694018335913,339.3847009167957,0.7694199981689454,1,0.7694199981689454,1,155,49,204
40,4,2.7400000435965404,38.36000061035156,21.463430200304305,26.074999945504324,11.714285850524902,8.035140625887523,112.49196876242532,0.8595714330673219,1,0.8595714330673219,0.9999999999999999,205,13,218
40,5,1.7227272662249478,37.89999985694885,17.753038926558062,22.704545281150125,10.028181823817166,6.580364891005818,144.768027602128,0.631363626501777,1,0.631363626501777,1,219,21,240
40,6,2.288837181967358,98.4199988245964,12.94509111448776,22.08558151333831,8.591860421868258,6.059143801585741,260.54318346818684,0.5292325629744419,1,0.5292325629744419,0.9967049310326775,241,42,283
40,7,2.469411709729363,83.95999813079834,6.338583055664511,10.816470573930179,1.074705885942368,5.207216722990397,177.0453685816735,0.0492647037786596,1,0.0492647037786596,1,284,33,317
40,8,0.22833333810170492,6.8500001430511475,4.408467364311218,3.458666603763898,-6.357666714986165,5,150,0,0.9946263740733068,0,1,318,29,347
40,NA,0.8058333327372869,24.174999982118607,4.254601947466532,-7.818333274001876,-18.43733328183492,0,0,0,1,0,1,348,29,11
