CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,Rain,Radn,MaxT,MinT,ThermalTime,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,SimulationName,id_trial
1,1,Field,1991-05-26 12:00:00,1991,146,Emerging,2.8764166990915934,0,23.885011672973633,25.530000686645508,12.710000038146973,9.12000036239624,0,0.9120000362396241,1,0.9120000362396241,1,Simulation,2
1,1,Field,1991-05-27 12:00:00,1991,147,Vegetative,3.001904624892256,0,25.029333114624023,25.200000762939453,11.25,6.498279598877171,0,0.8225000381469727,1,0.8225000381469727,1,Simulation,2
1,1,Field,1991-05-28 12:00:00,1991,148,Vegetative,3.0246080701615243,3.609999895095825,18.43600082397461,26.809999465942383,12.619999885559082,7.628357610474164,0,0.9714999675750733,1,0.9714999675750733,1,Simulation,2
1,1,Field,1991-05-29 12:00:00,1991,149,Vegetative,3.0504985176284642,0,22.4637451171875,27.270000457763672,15.020000457763672,8.699190348891761,0,1,1,1,1,Simulation,2
1,1,Field,1991-05-30 12:00:00,1991,150,Vegetative,3.072948936413411,12.229999542236328,17.539735794067383,26.329999923706055,13.109999656677246,7.543340711742117,0,0.9719999790191651,1,0.9719999790191651,1,Simulation,2
1,1,Field,1991-05-31 12:00:00,1991,151,Vegetative,3.0986975756429898,0,22.680158615112305,27.6200008392334,14.800000190734863,8.65154278113842,0,1,1,1,0.9999999999999998,Simulation,2
1,1,Field,1991-06-01 12:00:00,1991,152,Vegetative,3.122984221535877,0,18.495344161987305,25.549999237060547,15.710000038146973,8.160313020010172,0,1,1,1,1,Simulation,2
1,1,Field,1991-06-02 12:00:00,1991,153,Vegetative,3.1438399115190547,0,19.489566802978516,24.3799991607666,13.970000267028809,7.007511834347719,0,0.9174999713897706,1,0.9174999713897706,0.9999999999999999,Simulation,2
1,1,Field,1991-06-03 12:00:00,1991,154,Vegetative,3.168835701499958,0,25.344648361206055,28.90999984741211,13.1899995803833,8.398585433583623,0,1,1,1,0.9999999999999999,Simulation,2
1,1,Field,1991-06-04 12:00:00,1991,155,Vegetative,3.1851824889223135,12.15999984741211,10.303048133850098,20.729999542236328,13.789999961853027,5.492520573911397,0,0.7259999752044678,1,0.7259999752044678,1,Simulation,2
1,1,Field,1991-06-05 12:00:00,1991,156,Vegetative,3.202668463500269,0,14.757596015930176,21.56999969482422,14.029999732971191,5.875287458193012,0,0.7799999713897705,1,0.7799999713897705,1,Simulation,2
1,1,Field,1991-06-06 12:00:00,1991,157,Vegetative,3.228019347616587,0,19.014381408691406,26.59000015258789,16.1200008392334,8.517897063082827,0,1,1,1,0.9999999999999999,Simulation,2
1,1,Field,1991-06-07 12:00:00,1991,158,Vegetative,3.2556300532681166,0,20.751508712768555,28.260000228881836,16.56999969482422,9.277197098913978,0,1,1,1,1,Simulation,2
1,1,Field,1991-06-08 12:00:00,1991,159,Vegetative,3.2811363745307944,4.71999979019165,14.9154052734375,26.920000076293945,16.100000381469727,8.570123944259716,0,1,1,1,1,Simulation,2
1,1,Field,1991-06-09 12:00:00,1991,160,Vegetative,3.3064920719951205,0,22.60638427734375,27.829999923706055,15.130000114440918,8.519514348013619,0,1,1,1,1,Simulation,2
1,1,Field,1991-06-10 12:00:00,1991,161,Vegetative,3.3298662719767322,0,24.141843795776367,27.530000686645508,13.699999809265137,7.853731193821509,0,1,1,1,1,Simulation,2
1,1,Field,1991-06-11 12:00:00,1991,162,Vegetative,3.355003317639267,0,27.935850143432617,30.899999618530273,12.25,8.446047342611603,0,1,1,1,1,Simulation,2
1,1,Field,1991-06-12 12:00:00,1991,163,Vegetative,3.3828253288452204,0,26.923725128173828,34.40999984741211,16.18000030517578,9.348195765200428,0,1,1,1,0.9999999999999999,Simulation,2
1,1,Field,1991-06-13 12:00:00,1991,164,Vegetative,3.414879066765444,18.079999923706055,16.62453269958496,32.959999084472656,19.610000610351563,10.770055941195015,0,1,1,1,1,Simulation,2
1,1,Field,1991-06-14 12:00:00,1991,165,Vegetative,3.443983950576659,16.260000228881836,13.942419052124023,28.299999237060547,18.3799991607666,9.779240960568261,0,1,1,1,1,Simulation,2
1,1,Field,1991-06-15 12:00:00,1991,166,Vegetative,3.466965794130534,0,18.084224700927734,25.1299991607666,15.970000267028809,7.721899434101959,0,1,1,1,1,Simulation,2
1,1,Field,1991-06-16 12:00:00,1991,167,Vegetative,3.4887330771970384,0,28.171358108520508,29.239999771118164,10.770000457763672,7.313807110345482,0,1,1,1,0.9999999999999998,Simulation,2
1,1,Field,1991-06-17 12:00:00,1991,168,Vegetative,3.5174351711549683,0,23.901283264160156,30.15999984741211,16.25,9.64390356986453,0,1,1,1,1,Simulation,2
1,1,Field,1991-06-18 12:00:00,1991,169,Vegetative,3.5408079093814564,0.8100000023841858,23.47833251953125,27.25,14.270000457763672,7.853240044099957,0,1,1,1,0.9999999999999999,Simulation,2
1,1,Field,1991-06-19 12:00:00,1991,170,Vegetative,3.5610460196231957,19.020000457763672,17.89687728881836,25.829999923706055,12.8100004196167,6.800005041224451,0,0.9320000171661378,1,0.9320000171661378,0.9999999999999999,Simulation,2
1,1,Field,1991-06-20 12:00:00,1991,171,Vegetative,3.580827735807159,7.800000190734863,10.542716026306152,22.399999618530273,15.819999694824219,6.64665663781167,0,0.9109999656677247,1,0.9109999656677247,0.9999999999999999,Simulation,2
1,1,Field,1991-06-21 12:00:00,1991,172,Vegetative,3.599713806369513,0,14.888998985290527,22.1299991607666,15.260000228881836,6.345719708950864,0,0.8694999694824219,1,0.8694999694824219,0.9999999999999998,Simulation,2
1,1,Field,1991-06-22 12:00:00,1991,173,Vegetative,3.6121807077741046,0,26.273523330688477,22.780000686645508,8.390000343322754,4.188878871942896,0,0.5585000514984131,1,0.5585000514984131,1,Simulation,2
1,1,Field,1991-06-23 12:00:00,1991,174,Vegetative,3.6276256645040394,0,23.217126846313477,23.030000686645508,11.170000076293945,5.189505461258079,0,0.7100000381469727,1,0.7100000381469727,1,Simulation,2
1,1,Field,1991-06-24 12:00:00,1991,175,Vegetative,3.6512024662432427,0,24.593631744384766,27.6299991607666,14.020000457763672,7.921805384372195,0,1,1,1,1,Simulation,2
